id,account_id,occurred_at,channel
1903,2381,2014-12-04T18:43:18,direct
1904,2381,2015-01-02T14:45:34,direct
1905,2391,2016-08-10T16:09:09,direct
1906,2391,2016-09-09T02:55:33,direct
1907,2391,2016-10-08T17:01:39,direct
1908,2391,2016-11-07T13:22:55,direct
1909,2391,2016-12-06T09:59:17,direct
1910,2401,2016-07-31T04:53:52,direct
1911,2411,2013-12-16T02:17:35,direct
1912,2411,2014-01-14T18:09:41,direct
1913,2411,2014-02-12T00:08:38,direct
1914,2411,2014-03-13T21:45:33,direct
1915,2411,2014-04-12T02:26:17,direct
1916,2411,2014-05-12T11:38:44,direct
1917,2411,2014-06-10T00:18:06,direct
1918,2411,2014-07-10T00:36:47,direct
1919,2411,2014-08-09T07:57:03,direct
1920,2411,2014-09-08T03:47:46,direct
1921,2411,2014-10-07T02:15:07,direct
1922,2411,2014-11-05T12:39:54,direct
1923,2411,2014-12-05T15:12:20,direct
1924,2411,2015-01-03T19:51:39,direct
1925,2411,2015-02-02T20:24:40,direct
1926,2411,2015-03-03T11:39:19,direct
1927,2411,2015-04-01T02:28:50,direct
1928,2411,2015-04-30T12:07:35,direct
1929,2411,2015-05-29T15:10:32,direct
1930,2411,2015-06-28T16:21:33,direct
1931,2411,2015-07-27T17:32:43,direct
1932,2411,2015-08-25T20:11:58,direct
1933,2411,2015-09-24T22:17:05,direct
1934,2411,2015-10-23T09:31:52,direct
1935,2411,2015-11-21T01:25:22,direct
1936,2411,2015-12-21T14:38:46,direct
1937,2411,2016-01-19T08:22:43,direct
1938,2411,2016-02-17T21:53:01,direct
1939,2411,2016-03-17T05:46:22,direct
1940,2411,2016-04-15T01:51:25,direct
1941,2411,2016-05-14T01:00:15,direct
1942,2411,2016-06-12T07:57:39,direct
1943,2411,2016-07-12T05:13:02,direct
1944,2411,2016-08-11T20:55:33,direct
1945,2411,2016-09-10T04:00:50,direct
1946,2411,2016-10-10T04:38:57,direct
1947,2411,2016-11-08T13:30:23,direct
1948,2411,2016-12-08T23:13:10,direct
1949,2421,2016-10-17T13:03:35,direct
1950,2421,2016-11-16T12:40:38,direct
1951,2421,2016-12-15T12:05:27,direct
1952,2431,2016-11-21T08:34:07,direct
1953,2431,2016-12-21T08:42:45,direct
1954,2441,2016-08-23T15:18:45,direct
1955,2441,2016-09-21T17:47:00,direct
1956,2441,2016-10-21T20:49:59,direct
1957,2441,2016-11-20T04:46:57,direct
1958,2441,2016-12-19T21:08:31,direct
1959,2451,2016-12-18T20:03:10,direct
1960,2461,2013-12-29T09:29:17,direct
1961,2461,2014-01-28T00:30:15,direct
1962,2461,2014-02-26T10:06:46,direct
1963,2461,2014-03-28T03:33:35,direct
1964,2461,2014-04-27T13:25:47,direct
1965,2461,2014-05-27T21:45:38,direct
1966,2461,2014-06-26T15:06:39,direct
1967,2461,2014-07-25T23:01:29,direct
1968,2461,2014-08-23T06:55:33,direct
1969,2461,2014-09-21T18:52:42,direct
1970,2461,2014-10-20T21:55:36,direct
1971,2461,2014-11-19T09:08:39,direct
1972,2461,2014-12-18T20:26:23,direct
1973,2461,2015-01-17T10:48:35,direct
1974,2461,2015-02-15T16:41:23,direct
1975,2461,2015-03-16T02:25:48,direct
1976,2461,2015-04-15T23:28:53,direct
1977,2461,2015-05-14T09:49:50,direct
1978,2461,2015-06-12T11:37:29,direct
1979,2461,2015-07-11T02:20:24,direct
1980,2461,2015-08-10T05:39:12,direct
1981,2461,2015-09-09T13:59:52,direct
1982,2461,2015-10-09T17:32:04,direct
1983,2461,2015-11-07T17:01:53,direct
1984,2461,2015-12-06T20:20:01,direct
1985,2461,2016-01-05T15:42:40,direct
1986,2461,2016-02-03T16:22:31,direct
1987,2461,2016-03-04T23:29:09,direct
1988,2461,2016-04-03T04:33:18,direct
1989,2461,2016-05-03T01:38:48,direct
1990,2461,2016-06-01T09:06:49,direct
1991,2461,2016-07-01T18:18:28,direct
1992,2471,2016-07-17T15:02:34,direct
1993,2471,2016-08-16T22:41:57,direct
1994,2471,2016-09-14T19:34:32,direct
1995,2471,2016-10-14T15:26:18,direct
1996,2471,2016-11-13T22:06:45,direct
1997,2471,2016-12-12T23:13:45,direct
1998,2481,2013-12-06T02:03:07,direct
1999,2481,2014-01-05T01:07:18,direct
2000,2481,2014-02-03T07:31:09,direct
2001,2481,2014-03-04T00:38:24,direct
2002,2481,2014-04-03T01:16:49,direct
2003,2481,2014-05-02T15:31:22,direct
2004,2481,2014-05-31T16:46:16,direct
2005,2481,2014-06-29T04:13:09,direct
2006,2481,2014-07-28T17:53:51,direct
2007,2481,2014-08-27T18:26:33,direct
2008,2481,2014-09-25T13:39:51,direct
2009,2481,2014-10-24T17:33:12,direct
2010,2481,2014-11-23T05:30:59,direct
2011,2481,2014-12-22T04:02:53,direct
2012,2481,2015-01-20T01:56:33,direct
2013,2481,2015-02-18T13:18:03,direct
2014,2481,2015-03-19T23:10:16,direct
2015,2481,2015-04-18T10:03:24,direct
2016,2481,2015-05-18T20:18:44,direct
2017,2481,2015-06-16T09:12:47,direct
2018,2481,2015-07-15T18:21:27,direct
2019,2481,2015-08-13T17:08:09,direct
2020,2481,2015-09-11T14:41:50,direct
2021,2481,2015-10-11T20:28:33,direct
2022,2481,2015-11-09T20:52:56,direct
2023,2481,2015-12-08T07:02:31,direct
2024,2481,2016-01-06T07:24:19,direct
2025,2481,2016-02-04T09:01:32,direct
2026,2481,2016-03-04T11:37:22,direct
2027,2481,2016-04-03T16:44:50,direct
2028,2481,2016-05-02T13:47:56,direct
2029,2481,2016-06-01T15:17:56,direct
2030,2481,2016-07-01T19:25:51,direct
2031,2481,2016-07-31T11:29:28,direct
2032,2481,2016-08-29T18:35:59,direct
2033,2481,2016-09-28T11:09:11,direct
2034,2481,2016-10-28T06:55:56,direct
2035,2481,2016-11-27T12:06:04,direct
2036,2481,2016-12-27T11:02:52,direct
2037,2491,2016-11-11T19:28:30,direct
2038,2491,2016-12-11T00:43:13,direct
2039,2501,2016-03-21T18:45:28,direct
2040,2501,2016-04-19T18:29:08,direct
2041,2501,2016-05-19T04:11:48,direct
2042,2501,2016-06-17T02:02:41,direct
2043,2501,2016-07-16T22:33:20,direct
2044,2501,2016-08-15T00:02:39,direct
2045,2501,2016-09-13T07:17:11,direct
2046,2501,2016-10-13T05:46:37,direct
2047,2501,2016-11-11T18:52:24,direct
2048,2501,2016-12-10T17:30:30,direct
2049,2511,2016-06-15T10:26:26,direct
2050,2511,2016-07-15T20:59:50,direct
2051,2511,2016-08-13T15:13:42,direct
2052,2511,2016-09-12T15:46:56,direct
2053,2511,2016-10-12T02:14:07,direct
2054,2511,2016-11-11T00:11:07,direct
2055,2511,2016-12-11T09:32:20,direct
2056,2521,2016-05-14T23:08:33,direct
2057,2521,2016-06-13T22:00:02,direct
2058,2521,2016-07-12T02:50:21,direct
2059,2521,2016-08-11T13:50:31,direct
2060,2521,2016-09-09T22:55:43,direct
2061,2521,2016-10-08T04:12:20,direct
2062,2521,2016-11-06T19:33:16,direct
2063,2521,2016-12-06T21:35:50,direct
2064,2531,2013-12-25T04:12:35,direct
2065,2531,2014-01-23T04:04:30,direct
2066,2531,2014-02-21T10:54:54,direct
2067,2531,2014-03-23T19:01:43,direct
2068,2531,2014-04-21T10:36:48,direct
2069,2531,2014-05-20T14:42:21,direct
2070,2531,2014-06-18T14:08:58,direct
2071,2531,2014-07-17T06:03:23,direct
2072,2531,2014-08-16T01:53:33,direct
2073,2531,2014-09-14T12:52:12,direct
2074,2531,2014-10-14T08:00:29,direct
2075,2531,2014-11-12T13:59:52,direct
2076,2531,2014-12-11T20:55:21,direct
2077,2541,2013-12-21T17:05:46,direct
2078,2541,2014-01-19T17:15:03,direct
2079,2541,2014-02-18T10:27:33,direct
2080,2541,2014-03-20T22:14:51,direct
2081,2541,2014-04-19T09:07:44,direct
2082,2541,2014-05-18T08:36:21,direct
2083,2541,2014-06-17T04:46:52,direct
2084,2541,2014-07-17T10:52:12,direct
2085,2541,2014-08-16T21:03:53,direct
2086,2541,2014-09-15T03:53:18,direct
2087,2541,2014-10-15T02:11:12,direct
2088,2541,2014-11-13T17:38:08,direct
2089,2541,2014-12-12T23:55:10,direct
2090,2541,2015-01-11T16:11:27,direct
2091,2541,2015-02-10T18:51:11,direct
2092,2541,2015-03-11T05:19:03,direct
2093,2541,2015-04-10T21:25:46,direct
2094,2541,2015-05-10T08:23:40,direct
2095,2541,2015-06-08T05:47:38,direct
2096,2541,2015-07-07T05:38:34,direct
2097,2541,2015-08-06T04:49:07,direct
2098,2541,2015-09-04T09:16:46,direct
2099,2541,2015-10-03T15:06:33,direct
2100,2541,2015-11-02T14:43:41,direct
2101,2541,2015-12-01T18:43:25,direct
2102,2541,2015-12-30T17:12:14,direct
2103,2541,2016-01-29T03:21:07,direct
2104,2541,2016-02-27T00:45:57,direct
2105,2541,2016-03-27T20:20:25,direct
2106,2541,2016-04-25T16:28:36,direct
2107,2541,2016-05-24T02:51:14,direct
2108,2541,2016-06-23T16:32:24,direct
2109,2541,2016-07-23T03:52:44,direct
2110,2541,2016-08-22T11:05:58,direct
2111,2541,2016-09-21T02:38:13,direct
2112,2541,2016-10-21T11:29:33,direct
2113,2541,2016-11-20T13:21:19,direct
2114,2541,2016-12-19T21:55:17,direct
2115,2551,2016-06-24T07:34:00,direct
2116,2551,2016-07-23T19:11:56,direct
2117,2551,2016-08-21T11:57:09,direct
2118,2551,2016-09-20T06:42:49,direct
2119,2551,2016-10-20T00:26:12,direct
2120,2551,2016-11-18T04:36:26,direct
2121,2551,2016-12-17T08:16:33,direct
2122,2561,2016-11-23T22:31:35,direct
2123,2561,2016-12-23T11:26:45,direct
2124,2571,2013-12-19T17:30:48,direct
2125,2571,2014-01-17T11:53:26,direct
2126,2571,2014-02-16T07:56:25,direct
2127,2571,2014-03-18T13:57:31,direct
2128,2571,2014-04-16T06:22:37,direct
2129,2571,2014-05-16T01:17:47,direct
2130,2571,2014-06-15T11:32:43,direct
2131,2571,2014-07-15T00:19:30,direct
2132,2571,2014-08-14T23:57:31,direct
2133,2571,2014-09-12T12:32:49,direct
2134,2571,2014-10-11T10:59:28,direct
2135,2571,2014-11-09T19:16:21,direct
2136,2581,2016-10-19T12:39:24,direct
2137,2581,2016-11-18T08:21:18,direct
2138,2581,2016-12-18T14:48:37,direct
2139,2591,2013-12-11T03:15:06,direct
2140,2591,2014-01-10T05:13:27,direct
2141,2591,2014-02-08T05:52:56,direct
2142,2591,2014-03-09T03:14:41,direct
2143,2591,2014-04-07T05:41:18,direct
2144,2591,2014-05-07T04:10:42,direct
2145,2591,2014-06-05T04:44:32,direct
2146,2591,2014-07-04T08:05:28,direct
2147,2591,2014-08-02T16:28:50,direct
2148,2591,2014-08-31T12:57:43,direct
2149,2591,2014-09-30T01:22:44,direct
2150,2591,2014-10-29T19:44:03,direct
2151,2591,2014-11-27T06:34:18,direct
2152,2591,2014-12-27T03:10:52,direct
2153,2591,2015-01-26T03:37:47,direct
2154,2591,2015-02-24T08:30:41,direct
2155,2591,2015-03-25T17:29:30,direct
2156,2591,2015-04-23T15:10:57,direct
2157,2591,2015-05-23T00:00:16,direct
2158,2591,2015-06-22T09:59:07,direct
2159,2591,2015-07-21T19:49:52,direct
2160,2591,2015-08-19T11:34:03,direct
2161,2591,2015-09-18T19:34:33,direct
2162,2591,2015-10-17T15:27:40,direct
2163,2591,2015-11-15T15:46:31,direct
2164,2591,2015-12-14T11:55:08,direct
2165,2591,2016-01-12T23:17:33,direct
2166,2591,2016-02-11T14:43:30,direct
2167,2591,2016-03-12T23:50:09,direct
2168,2591,2016-04-10T08:04:50,direct
2169,2591,2016-05-10T22:05:34,direct
2170,2591,2016-06-08T12:35:51,direct
2171,2591,2016-07-08T09:00:38,direct
2172,2591,2016-08-06T23:51:00,direct
2173,2591,2016-09-04T10:30:54,direct
2174,2591,2016-10-04T00:47:48,direct
2175,2591,2016-11-03T23:15:41,direct
2176,2591,2016-12-02T22:38:04,direct
2177,2591,2016-12-31T03:51:05,direct
2178,2601,2015-02-06T00:40:58,direct
2179,2601,2015-03-07T15:35:37,direct
2180,2601,2015-04-05T08:26:46,direct
2181,2601,2015-05-05T07:23:29,direct
2182,2601,2015-06-03T12:15:20,direct
2183,2601,2015-07-02T08:59:21,direct
2184,2601,2015-07-31T09:06:58,direct
2185,2601,2015-08-29T21:29:33,direct
2186,2601,2015-09-28T11:58:58,direct
2187,2601,2015-10-28T08:27:52,direct
2188,2601,2015-11-27T13:49:17,direct
2189,2611,2015-11-20T10:41:40,direct
2190,2611,2015-12-20T06:31:50,direct
2191,2611,2016-01-19T06:44:51,direct
2192,2611,2016-02-17T22:50:58,direct
2193,2611,2016-03-17T08:03:50,direct
2194,2611,2016-04-16T15:34:30,direct
2195,2611,2016-05-15T11:29:23,direct
2196,2611,2016-06-13T14:25:50,direct
2197,2611,2016-07-13T13:15:48,direct
2198,2611,2016-08-12T14:22:49,direct
2199,2611,2016-09-11T02:27:49,direct
2200,2611,2016-10-11T01:18:08,direct
2201,2611,2016-11-10T22:04:40,direct
2202,2611,2016-12-09T00:40:45,direct
2203,2621,2016-10-15T15:45:07,direct
2204,2621,2016-11-14T05:34:35,direct
2205,2621,2016-12-14T03:50:55,direct
2206,2631,2013-12-23T07:05:52,direct
2207,2631,2014-01-21T21:29:00,direct
2208,2631,2014-02-19T02:46:45,direct
2209,2631,2014-03-20T09:11:39,direct
2210,2631,2014-04-18T06:51:18,direct
2211,2631,2014-05-18T23:27:23,direct
2212,2631,2014-06-16T08:35:06,direct
2213,2631,2014-07-15T04:03:10,direct
2214,2631,2014-08-14T12:26:35,direct
2215,2631,2014-09-13T10:28:27,direct
2216,2631,2014-10-13T01:58:41,direct
2217,2631,2014-11-12T23:12:27,direct
2218,2631,2014-12-11T15:31:15,direct
2219,2631,2015-01-10T17:56:05,direct
2220,2631,2015-02-08T06:30:53,direct
2221,2631,2015-03-09T09:52:28,direct
2222,2631,2015-04-08T21:02:32,direct
2223,2631,2015-05-08T14:37:12,direct
2224,2631,2015-06-07T00:48:22,direct
2225,2631,2015-07-07T03:03:04,direct
2226,2631,2015-08-06T13:28:32,direct
2227,2631,2015-09-04T17:59:10,direct
2228,2631,2015-10-04T21:56:36,direct
2229,2631,2015-11-02T03:16:24,direct
2230,2631,2015-12-01T16:40:16,direct
2231,2631,2015-12-31T23:11:58,direct
2232,2631,2016-01-29T11:58:44,direct
2233,2631,2016-02-28T02:05:40,direct
2234,2631,2016-03-29T18:37:19,direct
2235,2631,2016-04-27T13:20:45,direct
2236,2631,2016-05-27T02:09:32,direct
2237,2631,2016-06-26T13:04:12,direct
2238,2631,2016-07-25T13:56:39,direct
2239,2631,2016-08-23T07:09:12,direct
2240,2631,2016-09-21T10:31:00,direct
2241,2631,2016-10-20T20:55:58,direct
2242,2631,2016-11-18T14:26:13,direct
2243,2631,2016-12-17T12:32:01,direct
2244,2641,2016-03-27T19:19:02,direct
2245,2641,2016-04-25T17:57:11,direct
2246,2641,2016-05-24T16:46:32,direct
2247,2641,2016-06-23T07:49:48,direct
2248,2641,2016-07-22T04:21:48,direct
2249,2641,2016-08-20T02:51:04,direct
2250,2641,2016-09-19T09:29:00,direct
2251,2641,2016-10-19T04:50:22,direct
2252,2641,2016-11-17T01:28:43,direct
2253,2641,2016-12-16T13:23:36,direct
2254,2651,2016-04-21T12:10:20,direct
2255,2651,2016-05-21T11:51:35,direct
2256,2651,2016-06-19T13:57:04,direct
2257,2651,2016-07-19T19:12:50,direct
2258,2651,2016-08-17T04:50:23,direct
2259,2651,2016-09-16T16:44:22,direct
2260,2651,2016-10-15T02:29:50,direct
2261,2651,2016-11-13T18:46:47,direct
2262,2661,2016-06-02T04:42:29,direct
2263,2661,2016-07-02T22:38:02,direct
2264,2661,2016-07-31T10:23:59,direct
2265,2661,2016-08-30T11:26:44,direct
2266,2661,2016-09-28T20:41:12,direct
2267,2661,2016-10-27T16:39:00,direct
2268,2661,2016-11-25T02:12:42,direct
2269,2661,2016-12-24T06:38:55,direct
2270,2671,2014-12-17T18:33:46,direct
2271,2671,2015-01-15T07:50:22,direct
2272,2671,2015-02-13T18:38:00,direct
2273,2671,2015-03-14T11:51:39,direct
2274,2671,2015-04-12T08:47:29,direct
2275,2671,2015-05-11T05:05:22,direct
2276,2671,2015-06-09T17:22:57,direct
2277,2671,2015-07-09T06:38:32,direct
2278,2671,2015-08-08T16:06:12,direct
2279,2671,2015-09-07T20:26:37,direct
2280,2671,2015-10-07T04:00:25,direct
2281,2671,2015-11-06T01:39:40,direct
2282,2671,2015-12-06T09:16:45,direct
2283,2671,2016-01-04T04:10:45,direct
2284,2671,2016-02-02T07:12:48,direct
2285,2671,2016-03-02T15:08:27,direct
2286,2671,2016-04-01T18:19:32,direct
2287,2671,2016-04-30T21:52:14,direct
2288,2671,2016-05-30T20:01:58,direct
2289,2671,2016-06-29T07:48:46,direct
2290,2671,2016-07-29T04:58:10,direct
2291,2671,2016-08-27T02:24:11,direct
2292,2671,2016-09-25T22:33:26,direct
2293,2671,2016-10-25T05:29:58,direct
2294,2671,2016-11-23T03:42:49,direct
2295,2671,2016-12-23T05:32:07,direct
2296,2681,2015-03-27T21:33:38,direct
2297,2681,2015-04-26T21:45:57,direct
2298,2681,2015-05-25T06:07:16,direct
2299,2681,2015-06-24T19:24:15,direct
2300,2681,2015-07-24T04:28:29,direct
2301,2681,2015-08-22T17:04:54,direct
2302,2681,2015-09-21T06:09:27,direct
2303,2681,2015-10-20T15:53:42,direct
2304,2681,2015-11-19T11:59:24,direct
2305,2681,2015-12-19T11:06:04,direct
2306,2681,2016-01-18T05:34:28,direct
2307,2681,2016-02-16T10:09:31,direct
2308,2681,2016-03-17T16:36:48,direct
2309,2681,2016-04-16T06:36:20,direct
2310,2681,2016-05-15T23:31:25,direct
2311,2681,2016-06-13T10:44:30,direct
2312,2681,2016-07-12T10:55:04,direct
2313,2681,2016-08-10T10:01:12,direct
2314,2681,2016-09-09T04:37:42,direct
2315,2681,2016-10-09T15:23:38,direct
2316,2681,2016-11-08T03:01:50,direct
2317,2681,2016-12-08T13:22:27,direct
2318,2691,2015-08-12T23:06:37,direct
2319,2691,2015-09-11T11:35:23,direct
2320,2691,2015-10-10T19:42:46,direct
2321,2691,2015-11-09T13:46:48,direct
2322,2691,2015-12-09T16:12:52,direct
2323,2691,2016-01-07T12:07:41,direct
2324,2691,2016-02-06T02:27:22,direct
2325,2691,2016-03-07T08:05:25,direct
2326,2691,2016-04-05T06:13:16,direct
2327,2691,2016-05-05T15:28:15,direct
2328,2691,2016-06-03T18:46:11,direct
2329,2691,2016-07-03T03:44:38,direct
2330,2691,2016-08-01T08:20:31,direct
2331,2691,2016-08-30T06:32:11,direct
2332,2691,2016-09-29T00:05:19,direct
2333,2691,2016-10-29T14:58:34,direct
2334,2691,2016-11-28T01:33:21,direct
2335,2691,2016-12-28T02:18:25,direct
2336,2701,2015-11-24T04:28:55,direct
2337,2701,2015-12-24T13:30:27,direct
2338,2701,2016-01-23T21:53:04,direct
2339,2701,2016-02-22T08:42:59,direct
2340,2701,2016-03-22T22:17:53,direct
2341,2701,2016-04-20T18:25:08,direct
2342,2701,2016-05-20T19:52:39,direct
2343,2701,2016-06-19T10:12:04,direct
2344,2701,2016-07-18T16:29:38,direct
2345,2701,2016-08-16T10:30:47,direct
2346,2701,2016-09-15T02:35:07,direct
2347,2701,2016-10-14T00:35:49,direct
2348,2701,2016-11-12T13:01:23,direct
2349,2701,2016-12-11T15:07:43,direct
2350,2711,2016-04-19T03:03:08,direct
2351,2711,2016-05-19T16:22:08,direct
2352,2711,2016-06-18T00:39:51,direct
2353,2711,2016-07-17T12:58:45,direct
2354,2711,2016-08-16T04:30:19,direct
2355,2711,2016-09-14T00:28:42,direct
2356,2711,2016-10-13T17:57:54,direct
2357,2711,2016-11-12T02:45:57,direct
2358,2711,2016-12-11T22:08:12,direct
2359,2721,2016-11-15T22:43:13,direct
2360,2721,2016-12-15T11:48:47,direct
2361,2731,2013-12-08T00:50:15,direct
2362,2731,2014-01-07T12:04:45,direct
2363,2731,2014-02-05T02:46:53,direct
2364,2731,2014-03-06T00:58:49,direct
2365,2731,2014-04-05T01:47:38,direct
2366,2731,2014-05-05T13:15:40,direct
2367,2731,2014-06-04T13:35:38,direct
2368,2731,2014-07-04T09:06:29,direct
2369,2731,2014-08-03T20:35:09,direct
2370,2731,2014-09-01T18:07:01,direct
2371,2731,2014-09-30T09:38:22,direct
2372,2731,2014-10-29T12:52:16,direct
2373,2731,2014-11-27T00:45:51,direct
2374,2731,2014-12-27T19:46:03,direct
2375,2731,2015-01-25T19:11:21,direct
2376,2731,2015-02-23T17:16:29,direct
2377,2731,2015-03-24T05:35:11,direct
2378,2731,2015-04-22T07:15:52,direct
2379,2731,2015-05-22T02:32:06,direct
2380,2731,2015-06-21T15:31:20,direct
2381,2731,2015-07-20T10:09:15,direct
2382,2731,2015-08-18T15:58:16,direct
2383,2731,2015-09-17T05:43:40,direct
2384,2731,2015-10-17T06:28:09,direct
2385,2731,2015-11-15T12:56:40,direct
2386,2731,2015-12-14T12:16:41,direct
2387,2731,2016-01-13T23:09:39,direct
2388,2731,2016-02-12T05:15:31,direct
2389,2731,2016-03-12T17:18:28,direct
2390,2731,2016-04-10T12:16:45,direct
2391,2731,2016-05-09T12:21:24,direct
2392,2731,2016-06-08T06:36:31,direct
2393,2731,2016-07-08T21:48:50,direct
2394,2731,2016-08-07T11:06:18,direct
2395,2731,2016-09-05T15:00:48,direct
2396,2731,2016-10-05T23:17:17,direct
2397,2731,2016-11-03T13:03:21,direct
2398,2731,2016-12-02T22:41:41,direct
2399,2731,2016-12-31T21:05:50,direct
2400,2741,2016-07-19T22:44:26,direct
2401,2741,2016-08-18T20:33:28,direct
2402,2741,2016-09-17T08:23:08,direct
2403,2741,2016-10-17T01:23:25,direct
2404,2741,2016-11-16T04:33:34,direct
2405,2741,2016-12-15T03:19:29,direct
2406,2751,2016-10-28T07:00:28,direct
2407,2751,2016-11-26T08:30:28,direct
2408,2751,2016-12-26T02:45:56,direct
2409,2761,2016-10-12T19:12:47,direct
2410,2761,2016-11-11T13:17:48,direct
2411,2761,2016-12-10T16:08:05,direct
2412,2771,2013-12-19T16:34:14,direct
2413,2771,2014-01-18T08:16:20,direct
2414,2771,2014-02-16T09:46:23,direct
2415,2771,2014-03-18T09:07:59,direct
2416,2781,2016-12-10T09:30:58,direct
2417,2791,2016-10-28T23:16:04,direct
2418,2791,2016-11-27T19:43:52,direct
2419,2791,2016-12-26T18:34:34,direct
2420,2801,2016-03-07T22:12:43,direct
2421,2801,2016-04-05T09:24:48,direct
2422,2801,2016-05-05T05:03:14,direct
2423,2801,2016-06-03T08:32:03,direct
2424,2801,2016-07-03T23:09:07,direct
2425,2811,2016-10-01T13:37:18,direct
2426,2811,2016-10-30T01:38:01,direct
2427,2811,2016-11-28T19:25:10,direct
2428,2811,2016-12-27T16:23:04,direct
2429,2821,2016-07-31T01:12:42,direct
2430,2821,2016-08-29T04:06:03,direct
2431,2821,2016-09-27T04:19:38,direct
2432,2821,2016-10-26T22:38:44,direct
2433,2821,2016-11-24T20:49:13,direct
2434,2821,2016-12-23T03:16:38,direct
2435,2831,2016-04-26T08:26:35,direct
2436,2831,2016-05-25T14:11:22,direct
2437,2831,2016-06-23T21:44:13,direct
2438,2831,2016-07-22T18:05:11,direct
2439,2831,2016-08-20T13:16:07,direct
2440,2831,2016-09-18T23:32:13,direct
2441,2831,2016-10-18T16:47:45,direct
2442,2831,2016-11-17T02:31:42,direct
2443,2831,2016-12-16T14:23:55,direct
2444,2841,2016-01-09T06:18:31,direct
2445,2841,2016-02-08T03:41:54,direct
2446,2841,2016-03-09T23:09:30,direct
2447,2841,2016-04-08T14:37:23,direct
2448,2841,2016-05-08T10:37:51,direct
2449,2841,2016-06-06T10:15:25,direct
2450,2841,2016-07-06T13:07:17,direct
2451,2841,2016-08-05T17:41:28,direct
2452,2841,2016-09-04T10:27:19,direct
2453,2841,2016-10-03T14:35:22,direct
2454,2841,2016-11-01T08:27:59,direct
2455,2841,2016-11-30T18:07:19,direct
2456,2841,2016-12-30T23:27:34,direct
2457,2851,2015-12-08T06:21:08,direct
2458,2851,2016-01-06T00:01:59,direct
2459,2851,2016-02-05T18:54:41,direct
2460,2851,2016-03-05T09:55:14,direct
2461,2851,2016-04-03T14:40:38,direct
2462,2851,2016-05-02T12:17:42,direct
2463,2851,2016-05-31T07:10:37,direct
2464,2851,2016-06-30T03:22:10,direct
2465,2851,2016-07-29T04:24:32,direct
2466,2851,2016-08-28T11:53:48,direct
2467,2851,2016-09-26T11:29:38,direct
2468,2851,2016-10-26T07:15:38,direct
2469,2851,2016-11-25T02:00:26,direct
2470,2851,2016-12-24T09:41:10,direct
2471,2861,2013-12-04T04:18:29,direct
2472,2861,2014-01-02T09:34:16,direct
2473,2861,2014-02-01T19:47:42,direct
2474,2861,2014-03-03T08:38:06,direct
2475,2861,2014-04-01T07:25:04,direct
2476,2861,2014-04-30T00:51:57,direct
2477,2861,2014-05-30T19:43:02,direct
2478,2861,2014-06-29T19:29:05,direct
2479,2861,2014-07-28T10:12:03,direct
2480,2861,2014-08-27T22:52:29,direct
2481,2861,2014-09-25T08:52:12,direct
2482,2861,2014-10-24T11:54:27,direct
2483,2861,2014-11-23T12:37:44,direct
2484,2861,2014-12-22T22:57:00,direct
2485,2861,2015-01-20T14:36:13,direct
2486,2861,2015-02-19T02:37:07,direct
2487,2861,2015-03-21T07:26:45,direct
2488,2861,2015-04-19T12:20:06,direct
2489,2861,2015-05-18T23:10:37,direct
2490,2861,2015-06-16T21:00:16,direct
2491,2861,2015-07-16T03:51:19,direct
2492,2861,2015-08-14T16:42:52,direct
2493,2861,2015-09-12T05:20:49,direct
2494,2861,2015-10-12T04:10:51,direct
2495,2861,2015-11-10T16:12:12,direct
2496,2861,2015-12-10T01:19:04,direct
2497,2861,2016-01-08T11:32:21,direct
2498,2861,2016-02-06T13:58:14,direct
2499,2861,2016-03-07T22:22:01,direct
2500,2861,2016-04-06T23:10:37,direct
2501,2861,2016-05-06T13:56:30,direct
2502,2861,2016-06-04T23:17:40,direct
2503,2861,2016-07-03T21:57:43,direct
2504,2861,2016-08-02T16:15:44,direct
2505,2861,2016-08-31T08:35:19,direct
2506,2861,2016-09-29T04:21:25,direct
2507,2861,2016-10-28T21:20:39,direct
2508,2861,2016-11-26T14:25:20,direct
2509,2861,2016-12-26T04:09:53,direct
2510,2871,2013-12-14T21:12:18,direct
2511,2871,2014-01-12T03:31:44,direct
2512,2871,2014-02-10T16:01:07,direct
2513,2871,2014-03-11T05:48:17,direct
2514,2871,2014-04-09T19:28:51,direct
2515,2871,2014-05-09T10:14:39,direct
2516,2871,2014-06-07T03:03:25,direct
2517,2871,2014-07-07T12:27:10,direct
2518,2871,2014-08-06T12:11:06,direct
2519,2871,2014-09-04T00:45:55,direct
2520,2871,2014-10-04T22:27:15,direct
2521,2871,2014-11-03T17:12:19,direct
2522,2871,2014-12-03T02:09:30,direct
2523,2871,2015-01-01T05:28:56,direct
2524,2871,2015-01-31T11:35:50,direct
2525,2871,2015-03-01T05:26:05,direct
2526,2871,2015-03-30T20:53:58,direct
2527,2871,2015-04-29T22:20:35,direct
2528,2871,2015-05-28T04:01:44,direct
2529,2871,2015-06-26T23:15:08,direct
2530,2871,2015-07-25T13:16:44,direct
2531,2871,2015-08-23T19:06:19,direct
2532,2871,2015-09-22T12:33:19,direct
2533,2871,2015-10-21T18:40:47,direct
2534,2871,2015-11-20T11:47:16,direct
2535,2871,2015-12-20T21:33:57,direct
2536,2871,2016-01-18T23:10:12,direct
2537,2871,2016-02-17T03:10:10,direct
